NO_OF_FRAMES	24000
NO_OF_CAMERAS	18
NO_OF_MARKERS	1
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-11-11, 09:16:52.722	2649.02526600
DATA_INCLUDED	3D
MARKER_NAMES	marker
TRAJECTORY_TYPES	Measured
Frame	Time	marker X	marker Y	marker Z	
4777	23.88000	2414.016	-452.621	972.357
4778	23.88500	2424.394	-451.241	972.243
4779	23.89000	2434.866	-449.905	972.303
4780	23.89500	2445.407	-448.602	972.442
4781	23.90000	2456.060	-447.346	972.590
4782	23.90500	2466.829	-446.112	972.808
4783	23.91000	2477.659	-444.920	973.044
4784	23.91500	2488.527	-443.748	973.279
4785	23.92000	2499.453	-442.570	973.453
4786	23.92500	2510.387	-441.383	973.601
4787	23.93000	2521.319	-440.184	973.717
4788	23.93500	2532.210	-438.952	973.795
4789	23.94000	2543.038	-437.748	973.829
4790	23.94500	2553.808	-436.531	973.837
4791	23.95000	2564.457	-435.312	973.833
4792	23.95500	2574.991	-434.110	973.872
4793	23.96000	2585.392	-432.933	973.975
4794	23.96500	2595.638	-431.754	974.155
4795	23.97000	2605.738	-430.628	974.427
4796	23.97500	2615.725	-429.551	974.802
4797	23.98000	2625.587	-428.486	975.318
4798	23.98500	2635.360	-427.448	975.926
4799	23.99000	2645.103	-426.464	976.673
4800	23.99500	2654.844	-425.503	977.539
4801	24.00000	2664.617	-424.559	978.523
4802	24.00500	2674.410	-423.701	979.531
4803	24.01000	2684.328	-422.867	980.670
4804	24.01500	2694.287	-422.108	981.799
4805	24.02000	2704.344	-421.362	982.906
4806	24.02500	2714.414	-420.650	983.979
4807	24.03000	2724.572	-419.946	984.985
4808	24.03500	2734.674	-419.271	985.926
4809	24.04000	2744.778	-418.556	986.768
4810	24.04500	2754.806	-417.859	987.537
4811	24.05000	2764.773	-417.140	988.225
4812	24.05500	2774.580	-416.453	988.877
4813	24.06000	2784.277	-415.755	989.495
4814	24.06500	2793.795	-415.077	990.159
4815	24.07000	2803.189	-414.421	990.806
4816	24.07500	2812.395	-413.778	991.554
4817	24.08000	2821.505	-413.187	992.371
4818	24.08500	2830.525	-412.615	993.303
4819	24.09000	2839.473	-412.067	994.355
4820	24.09500	2848.450	-411.580	995.518
4821	24.10000	2857.463	-411.141	996.820
4822	24.10500	2866.569	-410.793	998.134
4823	24.11000	2875.797	-410.459	999.540
4824	24.11500	2885.143	-410.186	1000.959
4825	24.12000	2894.670	-409.928	1002.375
4826	24.12500	2904.305	-409.743	1003.747
4827	24.13000	2914.105	-409.531	1005.055
4828	24.13500	2923.953	-409.365	1006.293
4829	24.14000	2933.907	-409.227	1007.379
4830	24.14500	2943.902	-409.088	1008.421
4831	24.15000	2953.913	-408.971	1009.357
4832	24.15500	2963.883	-408.866	1010.285
4833	24.16000	2973.771	-408.799	1011.155
4834	24.16500	2983.574	-408.693	1012.025
4835	24.17000	2993.280	-408.675	1012.968
4836	24.17500	3002.794	-408.602	1013.962
4837	24.18000	3012.150	-408.592	1015.031
4838	24.18500	3021.327	-408.557	1016.201
4839	24.19000	3030.366	-408.543	1017.528
4840	24.19500	3039.252	-408.566	1018.967
4841	24.20000	3048.077	-408.585	1020.577
4842	24.20500	3056.775	-408.634	1022.283
4843	24.21000	3065.484	-408.687	1024.081
4844	24.21500	3074.165	-408.776	1025.979
4845	24.22000	3082.912	-408.960	1027.963
4846	24.22500	3091.726	-409.089	1029.913
4847	24.23000	3100.614	-409.336	1031.881
4848	24.23500	3109.559	-409.563	1033.833
4849	24.24000	3118.583	-409.804	1035.722
4850	24.24500	3127.617	-410.047	1037.538
4851	24.25000	3136.625	-410.315	1039.308
4852	24.25500	3145.621	-410.594	1040.993
4853	24.26000	3154.515	-410.848	1042.565
4854	24.26500	3163.353	-411.051	1044.165
4855	24.27000	3172.019	-411.251	1045.739
4856	24.27500	3180.552	-411.424	1047.368
4857	24.28000	3188.954	-411.594	1049.049
4858	24.28500	3197.181	-411.772	1050.790
4859	24.29000	3205.232	-411.985	1052.655
4860	24.29500	3213.130	-412.202	1054.715
4861	24.30000	3220.848	-412.485	1056.837
4862	24.30500	3228.441	-412.776	1059.135
4863	24.31000	3235.926	-413.087	1061.569
4864	24.31500	3243.322	-413.432	1064.027
4865	24.32000	3250.682	-413.772	1066.612
4866	24.32500	3258.082	-414.130	1069.198
4867	24.33000	3265.515	-414.498	1071.774
4868	24.33500	3272.994	-414.899	1074.401
4869	24.34000	3280.591	-415.360	1076.995
4870	24.34500	3288.251	-415.842	1079.583
4871	24.35000	3295.923	-416.351	1082.126
4872	24.35500	3303.627	-416.931	1084.620
4873	24.36000	3311.326	-417.507	1087.107
4874	24.36500	3318.973	-418.064	1089.561
4875	24.37000	3326.548	-418.648	1092.057
4876	24.37500	3333.969	-419.241	1094.539
4877	24.38000	3341.241	-419.838	1097.090
4878	24.38500	3348.315	-420.448	1099.714
4879	24.39000	3355.148	-421.064	1102.354
4880	24.39500	3361.769	-421.691	1105.132
4881	24.40000	3368.040	-422.325	1107.963
4882	24.40500	3373.984	-422.956	1110.886
4883	24.41000	3379.661	-423.570	1113.819
4884	24.41500	3385.041	-424.136	1116.810
4885	24.42000	3390.244	-424.668	1119.753
4886	24.42500	3395.330	-425.121	1122.780
4887	24.43000	3400.343	-425.565	1125.805
4888	24.43500	3405.348	-425.975	1128.872
4889	24.44000	3410.347	-426.464	1132.003
4890	24.44500	3415.310	-427.025	1135.231
4891	24.45000	3420.374	-427.732	1138.517
4892	24.45500	3425.446	-428.531	1141.902
4893	24.46000	3430.538	-429.415	1145.305
4894	24.46500	3435.609	-430.357	1148.826
4895	24.47000	3440.595	-431.324	1152.349
4896	24.47500	3445.515	-432.331	1155.852
4897	24.48000	3450.294	-433.295	1159.431
4898	24.48500	3454.846	-434.282	1162.973
4899	24.49000	3459.223	-435.245	1166.580
4900	24.49500	3463.356	-436.222	1170.228
4901	24.50000	3467.214	-437.160	1173.817
4902	24.50500	3470.844	-438.074	1177.555
4903	24.51000	3474.214	-438.982	1181.263
4904	24.51500	3477.398	-439.858	1184.992
4905	24.52000	3480.401	-440.726	1188.840
4906	24.52500	3483.242	-441.604	1192.692
4907	24.53000	3486.008	-442.481	1196.595
4908	24.53500	3488.779	-443.354	1200.639
4909	24.54000	3491.511	-444.295	1204.745
4910	24.54500	3494.281	-445.267	1208.948
4911	24.55000	3497.098	-446.304	1213.277
4912	24.55500	3499.905	-447.433	1217.690
4913	24.56000	3502.617	-448.459	1222.115
4914	24.56500	3505.407	-449.683	1226.682
4915	24.57000	3508.182	-450.973	1231.388
4916	24.57500	3510.842	-452.267	1236.138
4917	24.58000	3513.397	-453.598	1240.956
4918	24.58500	3515.797	-454.943	1245.842
4919	24.59000	3517.997	-456.281	1250.760
4920	24.59500	3519.988	-457.611	1255.721
4921	24.60000	3521.777	-458.897	1260.710
4922	24.60500	3523.349	-460.130	1265.721
4923	24.61000	3524.725	-461.367	1270.775
4924	24.61500	3525.937	-462.600	1275.879
4925	24.62000	3526.959	-463.845	1281.032
4926	24.62500	3527.847	-465.066	1286.256
4927	24.63000	3528.605	-466.313	1291.521
4928	24.63500	3529.256	-467.593	1296.840
4929	24.64000	3529.815	-468.892	1302.228
4930	24.64500	3530.282	-470.206	1307.688
4931	24.65000	3530.592	-471.601	1313.195
4932	24.65500	3530.840	-472.972	1318.737
4933	24.66000	3530.952	-474.378	1324.314
4934	24.66500	3530.905	-475.792	1329.927
4935	24.67000	3530.692	-477.210	1335.563
4936	24.67500	3530.319	-478.669	1341.225
4937	24.68000	3529.716	-480.140	1346.890
4938	24.68500	3528.868	-481.653	1352.537
4939	24.69000	3527.823	-483.159	1358.164
4940	24.69500	3526.542	-484.653	1363.711
4941	24.70000	3524.990	-486.097	1369.188
4942	24.70500	3523.196	-487.520	1374.545
4943	24.71000	3521.169	-488.879	1379.778
4944	24.71500	3518.940	-490.175	1384.908
4945	24.72000	3516.488	-491.408	1389.931
4946	24.72500	3513.837	-492.614	1394.874
4947	24.73000	3511.041	-493.776	1399.672
4948	24.73500	3508.057	-494.958	1404.414
4949	24.74000	3504.906	-496.091	1409.057
4950	24.74500	3501.539	-497.254	1413.641
4951	24.75000	3497.934	-498.431	1418.119
4952	24.75500	3494.187	-499.531	1422.542
4953	24.76000	3490.222	-500.623	1426.885
4954	24.76500	3486.132	-501.680	1431.162
4955	24.77000	3481.867	-502.723	1435.441
4956	24.77500	3477.488	-503.736	1439.669
4957	24.78000	3473.000	-504.763	1443.883
4958	24.78500	3468.444	-505.749	1448.108
4959	24.79000	3463.837	-506.790	1452.332
4960	24.79500	3459.234	-507.833	1456.582
4961	24.80000	3454.602	-508.942	1460.929
4962	24.80500	3449.931	-510.110	1465.270
4963	24.81000	3445.224	-511.323	1469.647
4964	24.81500	3440.469	-512.557	1474.052
4965	24.82000	3435.641	-513.848	1478.428
4966	24.82500	3430.667	-515.143	1482.787
4967	24.83000	3425.562	-516.440	1487.044
4968	24.83500	3420.261	-517.709	1491.266
4969	24.84000	3414.798	-518.909	1495.390
4970	24.84500	3409.103	-520.085	1499.416
4971	24.85000	3403.200	-521.166	1503.343
4972	24.85500	3397.111	-522.198	1507.146
4973	24.86000	3390.818	-523.191	1510.864
4974	24.86500	3384.364	-524.118	1514.413
4975	24.87000	3377.782	-525.023	1517.895
4976	24.87500	3371.093	-525.892	1521.289
4977	24.88000	3364.327	-526.755	1524.599
4978	24.88500	3357.517	-527.613	1527.837
4979	24.89000	3350.652	-528.458	1530.970
4980	24.89500	3343.738	-529.340	1534.070
4981	24.90000	3336.756	-530.218	1537.086
4982	24.90500	3329.667	-531.130	1539.965
4983	24.91000	3322.457	-532.049	1542.830
4984	24.91500	3315.079	-532.923	1545.576
4985	24.92000	3307.550	-533.792	1548.150
4986	24.92500	3299.829	-534.584	1550.710
4987	24.93000	3291.931	-535.322	1553.110
4988	24.93500	3283.841	-536.055	1555.470
4989	24.94000	3275.598	-536.758	1557.763
4990	24.94500	3267.215	-537.429	1559.985
4991	24.95000	3258.702	-538.086	1562.205
4992	24.95500	3250.104	-538.777	1564.353
4993	24.96000	3241.445	-539.447	1566.508
4994	24.96500	3232.744	-540.144	1568.624
4995	24.97000	3224.024	-540.877	1570.742
4996	24.97500	3215.326	-541.645	1572.870
4997	24.98000	3206.665	-542.413	1574.926
4998	24.98500	3198.057	-543.233	1577.110
4999	24.99000	3189.519	-544.053	1579.194
5000	24.99500	3181.047	-544.919	1581.371
5001	25.00000	3172.541	-545.831	1583.488
5002	25.00500	3164.074	-546.754	1585.669
5003	25.01000	3155.529	-547.699	1587.831
5004	25.01500	3146.927	-548.671	1589.989
5005	25.02000	3138.225	-549.654	1592.141
5006	25.02500	3129.405	-550.634	1594.268
5007	25.03000	3120.428	-551.592	1596.366
5008	25.03500	3111.341	-552.511	1598.485
5009	25.04000	3102.130	-553.405	1600.532
5010	25.04500	3092.831	-554.255	1602.591
5011	25.05000	3083.460	-555.133	1604.668
5012	25.05500	3074.071	-556.021	1606.735
5013	25.06000	3064.607	-556.962	1608.865
5014	25.06500	3055.119	-557.923	1610.974
5015	25.07000	3045.620	-558.893	1613.128
5016	25.07500	3036.077	-559.939	1615.331
5017	25.08000	3026.530	-561.003	1617.570
5018	25.08500	3016.934	-562.133	1619.810
5019	25.09000	3007.279	-563.245	1622.117
5020	25.09500	2997.573	-564.396	1624.355
5021	25.10000	2987.801	-565.571	1626.607
5022	25.10500	2977.976	-566.745	1628.834
5023	25.11000	2968.118	-567.970	1630.983
5024	25.11500	2958.160	-569.165	1633.069
5025	25.12000	2948.151	-570.336	1635.022
5026	25.12500	2938.095	-571.485	1636.896
5027	25.13000	2927.941	-572.634	1638.644
5028	25.13500	2917.721	-573.722	1640.243
5029	25.14000	2907.397	-574.773	1641.726
5030	25.14500	2896.963	-575.812	1643.032
5031	25.15000	2886.368	-576.832	1644.256
5032	25.15500	2875.625	-577.855	1645.311
5033	25.16000	2864.671	-578.871	1646.282
5034	25.16500	2853.532	-579.808	1647.164
5035	25.17000	2842.178	-580.760	1647.928
5036	25.17500	2830.618	-581.709	1648.702
5037	25.18000	2818.876	-582.633	1649.319
5038	25.18500	2807.006	-583.563	1649.907
5039	25.19000	2795.003	-584.500	1650.503
5040	25.19500	2782.907	-585.439	1651.031
5041	25.20000	2770.796	-586.384	1651.616
5042	25.20500	2758.674	-587.382	1652.163
5043	25.21000	2746.593	-588.380	1652.714
5044	25.21500	2734.574	-589.426	1653.269
5045	25.22000	2722.652	-590.516	1653.827
5046	25.22500	2710.832	-591.624	1654.391
5047	25.23000	2699.101	-592.767	1654.981
5048	25.23500	2687.480	-593.928	1655.523
5049	25.24000	2675.880	-595.077	1656.094
5050	25.24500	2664.321	-596.240	1656.660
5051	25.25000	2652.733	-597.442	1657.159
5052	25.25500	2641.131	-598.674	1657.714
5053	25.26000	2629.460	-599.905	1658.228
5054	25.26500	2617.665	-601.184	1658.765
5055	25.27000	2605.806	-602.430	1659.307
5056	25.27500	2593.843	-603.700	1659.891
5057	25.28000	2581.746	-604.947	1660.502
5058	25.28500	2569.563	-606.269	1661.169
5059	25.29000	2557.334	-607.634	1661.929
5060	25.29500	2545.062	-609.044	1662.713
5061	25.30000	2532.836	-610.512	1663.630
5062	25.30500	2520.733	-611.997	1664.614
5063	25.31000	2508.716	-613.490	1665.610
5064	25.31500	2496.857	-615.013	1666.705
5065	25.32000	2485.170	-616.572	1667.820
5066	25.32500	2473.688	-618.154	1669.008
5067	25.33000	2462.398	-619.762	1670.200
5068	25.33500	2451.304	-621.347	1671.435
5069	25.34000	2440.294	-622.939	1672.652
5070	25.34500	2429.347	-624.577	1673.891
5071	25.35000	2418.447	-626.208	1675.115
5072	25.35500	2407.503	-627.882	1676.350
5073	25.36000	2396.492	-629.586	1677.553
5074	25.36500	2385.365	-631.322	1678.728
5075	25.37000	2374.083	-633.067	1679.884
5076	25.37500	2362.631	-634.790	1680.957
5077	25.38000	2350.973	-636.550	1682.039
5078	25.38500	2339.190	-638.283	1683.051
5079	25.39000	2327.275	-640.043	1684.060
5080	25.39500	2315.267	-641.834	1685.034
5081	25.40000	2303.215	-643.653	1686.005
5082	25.40500	2291.169	-645.508	1686.932
5083	25.41000	2279.175	-647.374	1687.881
5084	25.41500	2267.243	-649.244	1688.778
5085	25.42000	2255.417	-651.125	1689.694
5086	25.42500	2243.730	-653.010	1690.567
5087	25.43000	2232.202	-654.945	1691.461
5088	25.43500	2220.784	-656.871	1692.316
5089	25.44000	2209.480	-658.770	1693.184
5090	25.44500	2198.253	-660.725	1693.974
5091	25.45000	2187.091	-662.644	1694.758
5092	25.45500	2175.959	-664.575	1695.514
5093	25.46000	2164.913	-666.493	1696.252
5094	25.46500	2153.863	-668.461	1696.969
5095	25.47000	2142.814	-670.448	1697.675
5096	25.47500	2131.760	-672.476	1698.413
5097	25.48000	2120.732	-674.559	1699.121
5098	25.48500	2109.699	-676.704	1699.858
5099	25.49000	2098.606	-678.865	1700.579
5100	25.49500	2087.440	-681.125	1701.336
5101	25.50000	2076.201	-683.381	1702.062
5102	25.50500	2064.888	-685.701	1702.827
5103	25.51000	2053.462	-688.071	1703.550
5104	25.51500	2041.960	-690.455	1704.268
5105	25.52000	2030.362	-692.887	1704.942
5106	25.52500	2018.655	-695.346	1705.630
5107	25.53000	2006.901	-697.775	1706.259
5108	25.53500	1995.140	-700.263	1706.972
5109	25.54000	1983.387	-702.742	1707.603
5110	25.54500	1971.723	-705.236	1708.333
5111	25.55000	1960.136	-707.745	1709.055
5112	25.55500	1948.662	-710.316	1709.825
5113	25.56000	1937.341	-712.928	1710.676
5114	25.56500	1926.157	-715.592	1711.568
5115	25.57000	1915.100	-718.309	1712.505
5116	25.57500	1904.168	-721.027	1713.486
5117	25.58000	1893.344	-723.773	1714.506
5118	25.58500	1882.504	-726.544	1715.537
5119	25.59000	1871.709	-729.358	1716.563
5120	25.59500	1860.861	-732.244	1717.620
5121	25.60000	1849.939	-735.151	1718.628
5122	25.60500	1838.932	-738.071	1719.628
5123	25.61000	1827.748	-741.054	1720.600
5124	25.61500	1816.440	-744.081	1721.619
5125	25.62000	1804.998	-747.114	1722.603
5126	25.62500	1793.457	-750.162	1723.616
5127	25.63000	1781.847	-753.281	1724.645
5128	25.63500	1770.212	-756.457	1725.759
5129	25.64000	1758.653	-759.647	1726.944
5130	25.64500	1747.135	-762.934	1728.184
5131	25.65000	1735.781	-766.250	1729.481
5132	25.65500	1724.582	-769.615	1730.844
5133	25.66000	1713.556	-773.001	1732.229
5134	25.66500	1702.648	-776.376	1733.660
5135	25.67000	1691.951	-779.733	1735.032
5136	25.67500	1681.353	-783.055	1736.434
5137	25.68000	1670.807	-786.348	1737.791
5138	25.68500	1660.386	-789.621	1739.107
5139	25.69000	1650.020	-792.882	1740.409
5140	25.69500	1639.639	-796.178	1741.650
5141	25.70000	1629.227	-799.463	1742.841
5142	25.70500	1618.806	-802.770	1744.039
5143	25.71000	1608.435	-806.054	1745.221
5144	25.71500	1597.983	-809.366	1746.417
5145	25.72000	1587.544	-812.670	1747.617
5146	25.72500	1577.144	-816.038	1748.830
5147	25.73000	1566.842	-819.404	1750.093
5148	25.73500	1556.619	-822.751	1751.350
5149	25.74000	1546.516	-826.152	1752.617
5150	25.74500	1536.544	-829.501	1753.913
5151	25.75000	1526.718	-832.796	1755.210
5152	25.75500	1517.058	-836.072	1756.545
5153	25.76000	1507.524	-839.296	1757.880
5154	25.76500	1498.127	-842.481	1759.183
5155	25.77000	1488.827	-845.650	1760.474
5156	25.77500	1479.607	-848.775	1761.731
5157	25.78000	1470.438	-851.854	1763.011
5158	25.78500	1461.298	-854.917	1764.270
5159	25.79000	1452.216	-857.969	1765.507
5160	25.79500	1443.154	-861.016	1766.752
5161	25.80000	1434.104	-864.088	1768.003
5162	25.80500	1425.100	-867.147	1769.283
5163	25.81000	1416.144	-870.223	1770.573
5164	25.81500	1407.175	-873.269	1771.887
5165	25.82000	1398.308	-876.327	1773.233
5166	25.82500	1389.544	-879.349	1774.604
5167	25.83000	1380.850	-882.346	1775.971
5168	25.83500	1372.267	-885.325	1777.368
5169	25.84000	1363.830	-888.206	1778.785
5170	25.84500	1355.574	-891.042	1780.203
5171	25.85000	1347.419	-893.820	1781.634
5172	25.85500	1339.386	-896.549	1783.038
5173	25.86000	1331.438	-899.241	1784.449
5174	25.86500	1323.571	-901.894	1785.820
5175	25.87000	1315.758	-904.529	1787.147
5176	25.87500	1307.970	-907.124	1788.426
5177	25.88000	1300.210	-909.642	1789.688
5178	25.88500	1292.423	-912.159	1790.915
5179	25.89000	1284.619	-914.647	1792.101
5180	25.89500	1276.836	-917.119	1793.273
5181	25.90000	1269.061	-919.588	1794.444
5182	25.90500	1261.293	-922.019	1795.608
5183	25.91000	1253.588	-924.401	1796.783
5184	25.91500	1245.936	-926.778	1797.985
5185	25.92000	1238.275	-929.128	1799.218
5186	25.92500	1230.749	-931.481	1800.517
5187	25.93000	1223.307	-933.785	1801.860
5188	25.93500	1215.984	-936.067	1803.247
5189	25.94000	1208.790	-938.327	1804.662
5190	25.94500	1201.688	-940.572	1806.091
5191	25.95000	1194.620	-942.802	1807.516
5192	25.95500	1187.633	-944.971	1808.921
5193	25.96000	1180.747	-947.030	1810.281
5194	25.96500	1173.931	-948.977	1811.592
5195	25.97000	1167.177	-950.867	1812.845
5196	25.97500	1160.550	-952.665	1814.020
5197	25.98000	1153.978	-954.373	1815.133
5198	25.98500	1147.557	-955.920	1816.208
5199	25.99000	1141.230	-957.343	1817.205
5200	25.99500	1134.994	-958.621	1818.155
5201	26.00000	1128.757	-959.956	1819.141
5202	26.00500	1122.490	-961.375	1820.082
5203	26.01000	1115.968	-963.704	1821.207
5204	26.01500	1109.806	-965.030	1822.153
5205	26.02000	1103.779	-966.307	1823.121
5206	26.02500	1097.835	-967.568	1824.075
5207	26.03000	1092.012	-968.760	1825.030
5208	26.03500	1086.346	-969.844	1825.966
5209	26.04000	1080.796	-970.856	1826.878
5210	26.04500	1075.376	-971.780	1827.720
5211	26.05000	1070.097	-972.568	1828.460
5212	26.05500	1064.755	-973.655	1829.012
5213	26.06000	1059.649	-974.290	1829.467
5214	26.06500	1054.712	-974.695	1829.795
5215	26.07000	1049.858	-974.912	1830.019
5216	26.07500	1045.114	-974.991	1830.159
5217	26.08000	1040.448	-974.942	1830.168
5218	26.08500	1035.870	-974.819	1830.056
5219	26.09000	1031.365	-974.627	1829.921
5220	26.09500	1026.896	-974.337	1829.690
5221	26.10000	1022.487	-974.015	1829.453
5222	26.10500	1018.225	-973.625	1829.190
5223	26.11000	1014.005	-973.213	1828.954
5224	26.11500	1009.966	-972.776	1828.753
5225	26.12000	1006.054	-972.276	1828.575
5226	26.12500	1002.289	-971.776	1828.461
5227	26.13000	998.721	-971.225	1828.320
5228	26.13500	995.348	-970.655	1828.195
5229	26.14000	992.107	-970.004	1827.979
5230	26.14500	989.021	-969.314	1827.713
5231	26.15000	986.047	-968.490	1827.278
5232	26.15500	983.191	-967.588	1826.691
5233	26.16000	980.434	-966.582	1825.874
5234	26.16500	977.708	-965.472	1824.905
5235	26.17000	975.053	-964.260	1823.710
5236	26.17500	972.461	-962.982	1822.374
5237	26.18000	969.877	-961.702	1820.802
5238	26.18500	967.386	-960.376	1819.078
5239	26.19000	964.849	-959.058	1817.221
5240	26.19500	962.280	-957.746	1815.285
5241	26.20000	959.701	-956.431	1813.246
5242	26.20500	957.060	-955.137	1811.199
5243	26.21000	954.412	-953.850	1809.127
5244	26.21500	951.861	-952.585	1807.069
5245	26.22000	949.324	-951.332	1805.019
5246	26.22500	946.905	-950.069	1802.981
5247	26.23000	944.676	-948.783	1800.982
5248	26.23500	942.738	-947.445	1798.960
5249	26.24000	940.910	-945.993	1796.702
5250	26.24500	939.454	-944.363	1794.470
5251	26.25000	938.234	-942.776	1792.251
5252	26.25500	937.320	-941.135	1789.887
5253	26.26000	936.542	-939.462	1787.409
5254	26.26500	936.029	-937.726	1784.699
5255	26.27000	935.580	-935.919	1781.814
5256	26.27500	935.338	-933.891	1778.646
5257	26.28000	935.221	-931.269	1775.133
5258	26.28500	934.983	-929.206	1771.469
5259	26.29000	934.633	-927.203	1767.666
5260	26.29500	934.560	-924.071	1763.408
5261	26.30000	934.102	-922.083	1759.367
5262	26.30500	933.470	-920.400	1755.385
5263	26.31000	932.721	-918.875	1751.419
